property,title,value,format
7708234640-VSHP2016309,"ПОСЕВНАЯ ПЛОЩАДЬ МАХОРКИ ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ ВСЕХ КАТЕГОРИЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016309/meta.csv,csv
7708234640-VSHP2016481,"СТРУКТУРА ПОСЕВНОЙ ПЛОЩАДИ ЛЕКАРСТВЕННЫХ КУЛЬТУР ПОД УРОЖАЙ 2016 ГОДА ПО КАТЕГОРИЯМ ХОЗЯЙСТВ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016481/meta.csv,csv
7708234640-total4549th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: общий итог, 45-49 лет",https://rosstat.gov.ru/opendata/7708234640-total4549th/meta.csv,csv
7708234640-mpn2015676,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: не имеющие начального общего образования - не умеющие читать и писать (неграмотные);Л3 Число исполнившихся лет: 15 лет и старше",https://rosstat.gov.ru/opendata/7708234640-mpn2015676/meta.csv,csv
7708234640-VSHP2016375,"ПОСЕВНАЯ ПЛОЩАДЬ ПРОЧИХ ОВОЩЕЙ (ОТКРЫТОГО ГРУНТА) ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ НАСЕЛЕНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016375/meta.csv,csv
7708234640-VSHP2016611,"СТРУКТУРА ПОГОЛОВЬЯ УТОК ПО КАТЕГОРИЯМ ХОЗЯЙСТВ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016611/meta.csv,csv
7708234640-VSHP2016316,"ПОСЕВНАЯ ПЛОЩАДЬ КАПУСТЫ ВСЕХ ВИДОВ, КРОМЕ ЦВЕТНОЙ И БРОККОЛИ (ОТКРЫТОГО ГРУНТА) ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ ВСЕХ КАТЕГОРИЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016316/meta.csv,csv
7708234640-total2024th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: общий итог, 20-24 года",https://rosstat.gov.ru/opendata/7708234640-total2024th/meta.csv,csv
7708234640-VSHP2016240,"ПЛОЩАДЬ ЗЕМЕЛЬ В КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВАХ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016240/meta.csv,csv
7708234640-VSHP2016500,"СТРУКТУРА ПОСЕВНЫХ ПЛОЩАДЕЙ ПОД УРОЖАЙ 2016 ГОДА ПО ВИДАМ СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР В НЕКОММЕРЧЕСКИХ ОБЪЕДИНЕНИЯХ ГРАЖДАН",https://rosstat.gov.ru/opendata/7708234640-VSHP2016500/meta.csv,csv
7708234640-VSHP2016367,"ПОСЕВНАЯ ПЛОЩАДЬ ФАСОЛИ ОВОЩОЙ (ОТКРЫТОГО ГРУНТА) ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ НАСЕЛЕНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016367/meta.csv,csv
7708234640-VSHP201646,"ПОСЕВНЫЕ ПЛОЩАДИ СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР ПОД УРОЖАЙ 2016 ГОДА В ХОЗЯЙСТВАХ НАСЕЛЕНИЯ",https://rosstat.gov.ru/opendata/7708234640-VSHP201646/meta.csv,csv
7708234640-mpn2015629,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: специалист (ВПН-2010);Возрастная группа: старше трудоспособного",https://rosstat.gov.ru/opendata/7708234640-mpn2015629/meta.csv,csv
7708234640-specialist1014th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: специалист (ВПН-2010), 10-14 лет",https://rosstat.gov.ru/opendata/7708234640-specialist1014th/meta.csv,csv
7708234640-VSHP2016167,"РАСПРЕДЕЛЕНИЕ СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЙ  ПО ДОЛЕ РЕАЛИЗОВАННОЙ ПРОДУКЦИИ В 2015 ГОДУ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016167/meta.csv,csv
7708234640-noeducation3539th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: не имею образования, 35-39 лет",https://rosstat.gov.ru/opendata/7708234640-noeducation3539th/meta.csv,csv
7708234640-2529th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: 25-29 лет",https://rosstat.gov.ru/opendata/7708234640-2529th/meta.csv,csv
7708234640-3livelihood,"Численность населения, указавшего три источника средств к существованию (по данным ВПН-2010)",https://rosstat.gov.ru/opendata/7708234640-3livelihood/meta.csv,csv
7708234640-specialist1517th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: специалист (ВПН-2010), 15-17 лет",https://rosstat.gov.ru/opendata/7708234640-specialist1517th/meta.csv,csv
7708234640-savingsaslivelihood,"Численность населения, указавшего источником средств к существованию сбережения; дивиденды; проценты (по данным ВПН-2010)",https://rosstat.gov.ru/opendata/7708234640-savingsaslivelihood/meta.csv,csv
7708234640-percentagepersex3539th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: население в процентах к итогу по полу, 35-39 лет",https://rosstat.gov.ru/opendata/7708234640-percentagepersex3539th/meta.csv,csv
7708234640-unfinisheduniversity6569th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: неполное высшее профессиональное (незаконченное высшее), 65-69 лет",https://rosstat.gov.ru/opendata/7708234640-unfinisheduniversity6569th/meta.csv,csv
7708234640-VSHP2016251,"ПЛОЩАДЬ ЗЕМЕЛЬ ОГОРОДНИЧЕСКИХ НЕКОММЕРЧЕСКИХ ОБЪЕДИНЕНИЙ ГРАЖДАН",https://rosstat.gov.ru/opendata/7708234640-VSHP2016251/meta.csv,csv
7708234640-VSHP2016615,"СТРУКТУРА ПОГОЛОВЬЯ ПЕРЕПЕЛОК ПО КАТЕГОРИЯМ ХОЗЯЙСТВ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016615/meta.csv,csv
7708234640-mpn2015663,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: послевузовское профессиональное;Л3 Число исполнившихся лет: 15 лет и старше",https://rosstat.gov.ru/opendata/7708234640-mpn2015663/meta.csv,csv
7708234640-mpn2015113,"Женщин на 1000 мужчин;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л3 Число исполнившихся лет: 15 – 72 лет",https://rosstat.gov.ru/opendata/7708234640-mpn2015113/meta.csv,csv
7708234640-mpn2015103,"Население в процентах к итогу по полу;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л3 Число исполнившихся лет: 15 - 17",https://rosstat.gov.ru/opendata/7708234640-mpn2015103/meta.csv,csv
7708234640-okopf,"Общероссийский классификатор организационно-правовых форм (ОКОПФ)",https://rosstat.gov.ru/opendata/7708234640-okopf/meta.csv,csv
7708234640-mpn2015726,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: основное общее (неполное среднее);Л3 Число исполнившихся лет: 16 – 29 лет",https://rosstat.gov.ru/opendata/7708234640-mpn2015726/meta.csv,csv
7708234640-VSHP2016277,"ГРУППИРОВКА ОГОРОДНИЧЕСКИХ НЕКОММЕРЧЕСКИХ ОБЪЕДИНЕНИЙ ГРАЖДАН ПО РАЗМЕРУ ЗЕМЕЛЬНОЙ ПЛОЩАДИ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016277/meta.csv,csv
7708234640-scientificcouncil2021,"Состав Научно-методологического совета Росстата",https://rosstat.gov.ru/opendata/7708234640-scientificcouncil2021/meta.csv,csv
7708234640-VSHP2016595,"ЧИСЛО СЕМЕЙ ПЧЕЛ В ХОЗЯЙСТВАХ ГРАЖДАН В ГОРОДСКИХ ОКРУГАХ И ГОРОДСКИХ ПОСЕЛЕНИЯХ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016595/meta.csv,csv
7708234640-VSHP2016591,"ПОГОЛОВЬЕ УТОК В ХОЗЯЙСТВАХ ГРАЖДАН В ГОРОДСКИХ ОКРУГАХ И ГОРОДСКИХ ПОСЕЛЕНИЯХ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016591/meta.csv,csv
7708234640-mpn2015611,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: специалист (ВПН-2010);Возрастная группа: трудоспособный",https://rosstat.gov.ru/opendata/7708234640-mpn2015611/meta.csv,csv
7708234640-mpn2015618,"Число лиц;Отсутствие в помещении: Присутствующие и отсутствующие в помещении менее одного года;Л8.1 Образование: основное общее (неполное среднее);Возрастная группа: трудоспособный",https://rosstat.gov.ru/opendata/7708234640-mpn2015618/meta.csv,csv
7708234640-VSHP2016413,"ПОСЕВНАЯ ПЛОЩАДЬ РАПСА, ЗАСЕЯННАЯ ЭЛИТНЫМИ СЕМЕНАМИ ПОД УРОЖАЙ 2016 ГОДА В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ, КРЕСТЬЯНСКИХ (ФЕРМЕРСКИХ) ХОЗЯЙСТВАХ И У ИНДИВИДУАЛЬНЫХ ПРЕДПРИНИМАТЕЛЕЙ",https://rosstat.gov.ru/opendata/7708234640-VSHP2016413/meta.csv,csv
7708234640-bachelor3034th,"Итоги социально-демографического обследования (микроперепись населения) 2015 года по показателю: бакалавр (ВПН-2010), 30-34 года",https://rosstat.gov.ru/opendata/7708234640-bachelor3034th/meta.csv,csv
7708234640-VSHP2016159,"ЧИСЛО ЛИЧНЫХ ПОДСОБНЫХ И ДРУГИХ ИНДИВИДУАЛЬНЫХ ХОЗЯЙСТВ ГРАЖДАН С ЗАБРОШЕННЫМИ ЗЕМЕЛЬНЫМИ УЧАСТКАМИ (ПУСТУЮЩИМИ ДОМАМИ)",https://rosstat.gov.ru/opendata/7708234640-VSHP2016159/meta.csv,csv
